34,CAF015,493797.9223,5180576.303,Latah,E,64,79,1.63,6.44,4
121,CAF043,493257.9566,5180626.446,Latah,E,119,149,1.71,6.36,6
232,CAF079,493615.6537,5180675.171,Thatuna,E,74,88,1.58,6.38,5
279,CAF095,493276.7264,5180689.078,Latah,E,31,65,1.38,5.68,3
317,CAF105,493595.2216,5180699.973,Thatuna,E,75,90,1.71,6.01,5
323,CAF107,493659.0377,5180698.127,Thatuna,E,65,75,1.69,6.27,4
405,CAF133,493656.3232,5180729.911,Thatuna,E,95,117,1.71,6.24,5
467,CAF155,493542.3175,5180768.814,Thatuna,E,49,71,1.64,6.46,3
485,CAF161,493733.7514,5180751.388,Thatuna,E,122,142,1.68,6.22,5
515,CAF173,494116.657,5180751.889,Thatuna,E,53,72,1.7,5.47,3
585,CAF199,494133.7875,5180783.653,Thatuna,E,85,108,1.82,6.14,5
776,CAF269,494083.7533,5180904.159,Thatuna,E,90,111,1.82,6.17,5
890,CAF316,494076.9279,5180949.503,Thatuna,E,89,105,1.77,6.46,4
972,CAF371,493570.4942,5181049.809,Latah,E,57,77,1.28,5.88,3
979,CAF373,493635.3715,5181056.522,Thatuna,E,68,96,1.64,6.25,4
1034,CAF419,493648.3558,5181104.302,Thatuna,E,66,87,1.65,5.77,5
1041,CAF421,493712.7748,5181114.814,Latah,E,73,98,1.68,,4
936,CAF338,493977.9553,5180985.889,Thatuna,E/B,88,125,1.68,5.95,5
45,CAF019,493246.5977,5180590.191,Latah,EB,64,82,1.7,6.29,4
120,CAF043,493257.9566,5180626.446,Latah,EB,89,119,1.64,5.88,5
149,CAF053,493577.0617,5180636.431,Palouse,EB,70,84,1.54,6.62,4
199,CAF069,493296.5399,5180655.406,Thatuna,EB,76,91,1.67,5.5,5
280,CAF095,493276.7264,5180689.078,Latah,EB,65,80,1.5,6.42,4
288,CAF097,493339.9564,5180706.363,Thatuna,EB,52,75,1.56,5.8,4
329,CAF109,493725.5766,5180706.699,Thatuna,EB,68,100,1.6,6.5,3
355,CAF117,493978.1305,5180700.466,Naff,EB,61.5,86,1.52,6.56,4
392,CAF129,493528.6847,5180727.158,Thatuna,EB,53,72,1.51,6.41,4
427,CAF141,493911.6096,5180745.093,Naff,EB,38,54,1.64,6.04,4
433,CAF143,493976.78,5180731.339,Naff,EB,61,70,1.73,6.09,4
440,CAF145,494039.2338,5180734.075,Naff,EB,50,68,1.74,6.17,4
533,CAF179,493495.6416,5180807.646,Thatuna,EB,68,98,1.51,,4
554,CAF187,493750.8839,5180783.151,Thatuna,EB,20,41,1.45,5.62,3
602,CAF205,493544.2943,5180832.374,Palouse,Eb,84,97,1.49,6.49,5
614,CAF209,493671.9282,5180832.905,Naff,EB,109,139,1.58,6.67,5
667,CAF229,493540.2721,5180854.27,Naff,EB,82,101,1.67,,4
723,CAF249,493445.5787,5180889.931,Thatuna,Eb,115,127,1.71,6.01,6
786,CAF273,493498.4511,5180934.767,Thatuna,EB,47,69,1.67,6.03,3
849,CAF300,493566.4152,5180959.474,Thatuna,EB,70,108,1.59,6.51,4
884,CAF314,494013.119,5180956.012,Thatuna,EB,43,76,1.64,5.98,3
1003,CAF381,493890.6385,5181066.146,Thatuna,EB,74,89,1.73,6.21,5
1022,CAF399,493754.006,5181069.176,Thatuna,EB,74,103,1.56,6.31,4
1027,CAF401,493817.8362,5181084.778,Thatuna,EB,57,97,1.64,6.13,4
1035,CAF419,493648.3558,5181104.302,Thatuna,EB,87,104,1.73,5.72,6
64,CAF025,493436.8807,5180614.469,Naff,EB1,58,77,1.56,6.18,4
171,CAF061,493832.3237,5180623.828,Naff,EB1,51.5,67,1.39,6.14,4
380,CAF125,493401.0687,5180744.966,Thatuna,EB1,45,64,1.28,5.81,3
399,CAF131,493592.5074,5180731.757,Thatuna,EB1,75,100,1.54,6.29,5
65,CAF025,493436.8807,5180614.469,Naff,EB2,77,106,1.64,6.49,5
172,CAF061,493832.3237,5180623.828,Naff,EB2,67,83,1.47,6.2,5
381,CAF125,493401.0687,5180744.966,Thatuna,EB2,64,85,1.58,6.07,4
400,CAF131,493592.5074,5180731.757,Thatuna,EB2,100,153,1.67,6.08,6
1004,CAF381,493890.6385,5181066.146,Thatuna,EB2,89,118,,,6
,SOURCEID,Easting,Northing,TAXSUSDA,HZDUSD,UHDICM,LHDICM,BLD,PHIHOX,Horizon
